,Train No.,Train Name,No.of Coaches,Class of train,Revenue(lakhs),Day,Station_Name,Start_station,End_station,Frequency,No.Of PLatforms,Total Journey Hours,NO.Of passengers,Number of Dormitories,Dormitories Capacity,Dormitory utilized,Facility Quality Rating,Average Stay Duration,Revenue(THOUSANDS),Date,Month,Year
793,31429,LEELAN SF Express,11,2,6,Fri,Bikaner,JDP,JSM,Daily,4,25,10010,432,20,20,2,9,65,2,11,2019
794,24057,Partap SF Express,13,1,5,Mon,Bikaner,BKN,Jpr,Weekly,2,36,24887,432,21,30,1,20,68,19,3,2020
795,32450,LEELAN SF Express,11,2,8,Tue,Bikaner,UDP,JDP,Daily,2,32,12489,432,25,28,2,23,67,2,10,2022
796,53070,LEELAN SF Express,18,2,8,Sun,Bikaner,JSM,Jpr,Weekly,4,23,20828,432,28,32,4,12,68,22,9,2019
797,33235,Suratgarh Express,16,1,9,Fri,Bikaner,KOTA,UDP,Weekly,4,22,27995,432,31,34,4,22,68,27,6,2020
798,68029,Kota SGNR SF SPL,15,1,8,Mon,Bikaner,UDP,JSM,Daily,4,31,14233,432,23,20,3,13,71,11,8,2022
799,29256,Shatabdi Express,24,3,8,Mon,Bikaner,JDP,JDP,Twice in week,2,41,23514,432,21,23,4,12,72,25,1,2020
800,62861,Partap SF Express,20,2,6,Sun,Bikaner,JDP,JSM,Daily,1,32,13337,432,29,23,4,4,73,4,9,2019
801,88203,Vande Bharat Express,26,3,8,Wed,Bikaner,Jpr,UDP,Daily,1,40,23207,432,28,34,4,6,65,12,1,2021
802,19426,Double Decker,15,2,8,Thu,Bikaner,BKN,JDP,Twice in week,4,6,19648,432,20,32,2,4,73,3,6,2022
803,66206,Suratgarh Express,14,2,5,Thu,Bikaner,JSM,BKN,Twice in week,3,24,19163,432,30,28,3,14,73,11,9,2021
804,12951,LEELAN SF Express,28,2,6,Sun,Bikaner,JDP,JDP,Daily,4,41,18166,432,24,23,2,21,68,15,10,2020
805,32155,Partap SF Express,14,2,8,Thu,Bikaner,DLI,BKN,Twice in week,2,30,17741,432,32,29,2,9,65,19,4,2019
806,34486,LEELAN SF Express,22,2,8,Wed,Bikaner,DLI,DLI,Twice in week,2,29,15795,432,23,34,3,17,65,20,9,2021
807,29017,LEELAN SF Express,20,2,8,Fri,Bikaner,DLI,KOTA,Twice in week,2,5,16722,432,27,34,1,13,67,19,8,2020
808,77651,Shatabdi Express,18,1,8,Fri,Bikaner,BKN,KOTA,Weekly,1,17,27411,432,29,21,2,12,71,23,4,2022
809,51267,Partap SF Express,14,3,5,Wed,Bikaner,KOTA,JDP,Daily,1,15,15062,432,33,33,3,15,69,18,6,2020
810,13818,Partap SF Express,23,3,7,Mon,Bikaner,JSM,JDP,Daily,2,18,15169,432,24,27,1,7,73,1,8,2020
811,67523,Partap SF Express,14,3,7,Thu,Bikaner,Jpr,Jpr,Daily,4,7,11061,432,34,34,4,6,72,25,1,2022
812,24510,Rajdhani Express,21,1,9,Sun,Bikaner,DLI,JSM,Twice in week,3,29,28473,432,33,32,4,9,66,5,11,2019
813,66378,Partap SF Express,21,2,6,Tue,Bikaner,Jpr,JDP,Weekly,4,40,22064,432,27,34,3,15,71,30,6,2022
814,86637,BKN SF Express,28,3,5,Tue,Bikaner,DLI,UDP,Weekly,3,8,17402,432,32,30,2,16,70,11,4,2022
815,60651,Double Decker,24,3,5,Wed,Bikaner,UDP,KOTA,Weekly,1,33,16514,432,32,22,2,22,74,10,5,2019
816,16411,Double Decker,24,2,7,Mon,Bikaner,Jpr,KOTA,Twice in week,3,33,15592,432,24,26,3,4,69,1,11,2021
817,69575,Vande Bharat Express,18,3,9,Fri,Bikaner,Jpr,JDP,Daily,1,8,23835,432,28,23,2,17,67,15,6,2019
818,25445,Partap SF Express,12,3,5,Mon,Bikaner,DLI,DLI,Daily,1,31,11651,432,29,31,1,12,67,19,7,2020
819,31147,Garbi Rath,11,1,6,Thu,Bikaner,DLI,JDP,Weekly,4,40,13736,432,28,33,4,14,68,30,6,2021
820,43896,Shatabdi Express,18,1,8,Sun,Bikaner,UDP,Jpr,Daily,3,16,21378,432,32,34,3,5,72,20,4,2022
821,20608,Vande Bharat Express,10,3,7,Thu,Bikaner,JSM,Jpr,Weekly,1,14,14428,432,20,26,4,11,66,22,6,2021
822,58341,Kota SGNR SF SPL,25,1,6,Mon,Bikaner,BKN,JDP,Daily,1,17,15753,432,24,26,3,13,74,22,3,2020
823,25051,BKN SF Express,15,1,5,Tue,Bikaner,JSM,JDP,Daily,1,37,16921,432,21,26,4,11,68,26,9,2021
824,80125,BKN SF Express,13,3,9,Mon,Bikaner,Jpr,Jpr,Weekly,4,22,15619,432,32,33,2,20,72,19,8,2022
825,96759,Garbi Rath,12,1,7,Sun,Bikaner,DLI,KOTA,Weekly,1,19,13796,432,26,31,2,15,68,25,1,2021
826,49241,Partap SF Express,26,3,9,Sat,Bikaner,DLI,DLI,Daily,1,20,13212,432,24,22,3,16,73,3,8,2020
827,16544,Double Decker,18,2,8,Tue,Bikaner,JSM,Jpr,Weekly,2,23,28829,432,24,32,2,22,69,26,2,2021
828,87173,Vande Bharat Express,15,1,6,Fri,Bikaner,JDP,Jpr,Daily,2,30,10999,432,22,32,2,18,73,21,11,2020
829,17197,Suratgarh Express,15,3,6,Wed,Bikaner,JDP,UDP,Twice in week,4,13,18469,432,20,26,2,6,66,15,10,2021
830,56264,BKN SF Express,14,1,7,Sun,Bikaner,UDP,JDP,Twice in week,4,14,10367,432,32,25,1,13,70,30,9,2021
831,85447,BKN SF Express,24,1,5,Wed,Bikaner,KOTA,UDP,Twice in week,4,26,18236,432,29,23,2,23,71,16,1,2019
832,89028,Suratgarh Express,18,2,7,Wed,Bikaner,BKN,DLI,Twice in week,2,16,21303,432,25,20,1,19,74,29,8,2022
833,99270,LEELAN SF Express,12,2,7,Sat,Bikaner,DLI,JSM,Twice in week,1,41,23444,432,26,25,3,12,74,7,5,2022
834,70253,Vande Bharat Express,11,1,5,Fri,Bikaner,UDP,JSM,Twice in week,3,39,16759,432,24,26,2,4,68,19,7,2020
835,64034,Kota SGNR SF SPL,13,2,5,Sat,Bikaner,KOTA,UDP,Twice in week,3,6,29259,432,27,30,4,23,69,11,3,2019
836,26355,BKN SF Express,19,1,5,Sat,Bikaner,KOTA,KOTA,Weekly,1,30,15522,432,25,31,1,21,72,29,5,2022
837,43931,Shatabdi Express,10,1,9,Sat,Bikaner,KOTA,UDP,Weekly,3,23,16281,432,24,32,4,16,69,11,3,2019
838,65247,Suratgarh Express,16,2,6,Thu,Bikaner,Jpr,DLI,Daily,3,15,13380,432,21,25,3,18,69,25,9,2020
839,29829,Garbi Rath,29,1,7,Thu,Bikaner,KOTA,DLI,Weekly,4,21,22642,432,28,27,4,8,73,22,4,2020
840,23450,Partap SF Express,29,1,5,Sun,Bikaner,UDP,Jpr,Daily,4,39,29402,432,33,29,1,13,69,24,10,2020
841,94381,Partap SF Express,17,1,8,Tue,Bikaner,JSM,DLI,Twice in week,4,30,13122,432,27,27,3,21,70,2,9,2020
842,50000,Double Decker,16,2,6,Mon,Bikaner,JDP,KOTA,Daily,2,7,11298,432,29,27,3,15,67,7,6,2020
843,81093,Suratgarh Express,27,1,9,Tue,Bikaner,KOTA,JDP,Twice in week,4,14,27131,432,20,33,4,7,66,23,6,2020
844,87941,Double Decker,21,1,5,Wed,Bikaner,Jpr,UDP,Weekly,2,16,28024,432,24,24,2,11,66,22,3,2021
845,23319,Garbi Rath,10,3,8,Sun,Bikaner,UDP,KOTA,Daily,4,25,25987,432,32,27,3,21,69,6,5,2019
846,69120,Rajdhani Express,11,2,8,Wed,Bikaner,UDP,UDP,Weekly,1,10,28060,432,28,23,3,14,69,20,2,2020
847,19988,Garbi Rath,25,2,8,Wed,Bikaner,KOTA,BKN,Daily,2,13,23000,432,30,32,3,19,71,27,10,2022
848,58731,Vande Bharat Express,26,1,9,Thu,Bikaner,JSM,Jpr,Twice in week,4,7,22809,432,31,24,1,15,69,2,4,2022
849,49199,Kota SGNR SF SPL,20,2,6,Sat,Bikaner,BKN,JDP,Daily,3,8,18133,432,29,28,1,9,72,20,8,2022
850,31839,Rajdhani Express,28,1,9,Sat,Bikaner,Jpr,Jpr,Weekly,3,27,27996,432,25,27,2,16,74,17,4,2021
851,85814,Suratgarh Express,12,1,6,Sun,Bikaner,UDP,JSM,Twice in week,3,33,10470,432,28,27,4,17,70,20,6,2022
852,41645,LEELAN SF Express,13,3,9,Wed,Bikaner,Jpr,BKN,Daily,4,25,20955,432,34,28,1,23,68,25,9,2020
853,95540,BKN SF Express,29,3,5,Sun,Bikaner,JDP,Jpr,Daily,2,18,24128,432,30,25,4,6,66,3,7,2022
854,19862,Kota SGNR SF SPL,16,2,9,Wed,Bikaner,JDP,UDP,Daily,4,7,10974,432,32,26,3,15,69,16,5,2020
855,54785,Shatabdi Express,14,2,5,Sun,Bikaner,BKN,UDP,Daily,4,12,27214,432,34,28,2,6,74,9,2,2021
856,72475,LEELAN SF Express,25,2,9,Sun,Bikaner,DLI,JSM,Twice in week,4,7,27003,432,28,27,2,12,73,30,3,2022
857,41970,Suratgarh Express,24,2,8,Sun,Bikaner,DLI,BKN,Twice in week,1,4,19004,432,31,31,3,17,73,7,10,2019
858,67443,LEELAN SF Express,25,3,9,Sun,Bikaner,JDP,UDP,Twice in week,3,28,12670,432,33,34,2,19,67,18,4,2020
859,65505,Suratgarh Express,12,2,8,Mon,Bikaner,Jpr,JSM,Weekly,3,31,10748,432,31,32,2,11,65,1,8,2019
860,29186,Shatabdi Express,28,1,6,Sun,Bikaner,KOTA,BKN,Daily,1,19,18617,432,31,27,1,12,66,1,1,2022
861,64972,Partap SF Express,25,3,6,Mon,Bikaner,BKN,KOTA,Twice in week,2,14,13261,432,27,21,4,23,70,2,10,2021
862,61395,Vande Bharat Express,27,3,6,Fri,Bikaner,UDP,KOTA,Daily,3,23,12356,432,29,26,4,21,69,7,6,2022
863,82576,Garbi Rath,27,1,8,Thu,Bikaner,BKN,KOTA,Twice in week,1,4,19776,432,25,29,3,18,69,25,1,2022
864,59874,Rajdhani Express,19,3,6,Wed,Bikaner,Jpr,UDP,Weekly,3,28,29639,432,33,33,4,18,66,5,4,2020
865,42738,Suratgarh Express,13,3,8,Wed,Bikaner,Jpr,KOTA,Twice in week,4,3,10595,432,27,27,1,7,65,19,8,2019
866,68735,BKN SF Express,10,3,8,Fri,Bikaner,Jpr,Jpr,Twice in week,3,21,16090,432,25,29,1,16,65,6,9,2022
867,76405,Vande Bharat Express,17,3,7,Tue,Bikaner,Jpr,Jpr,Twice in week,2,19,26239,432,21,28,3,14,66,21,1,2020
868,36588,LEELAN SF Express,20,3,7,Thu,Bikaner,UDP,JDP,Daily,2,27,13155,432,23,31,2,5,69,22,5,2022
869,34511,LEELAN SF Express,26,3,9,Tue,Bikaner,JSM,BKN,Daily,4,15,16954,432,24,25,4,5,68,23,2,2021
870,16791,Garbi Rath,13,1,5,Sat,Bikaner,UDP,Jpr,Weekly,4,8,10882,432,24,30,2,5,66,18,8,2019
871,16319,LEELAN SF Express,20,1,8,Sun,Bikaner,DLI,KOTA,Weekly,3,7,11286,432,34,29,1,23,71,6,9,2022
872,97801,Partap SF Express,26,1,9,Thu,Bikaner,BKN,BKN,Weekly,2,17,18657,432,31,33,4,15,69,2,3,2019
873,27279,Double Decker,24,3,9,Thu,Bikaner,KOTA,Jpr,Weekly,3,31,17460,432,21,23,2,17,74,18,2,2022
874,79383,BKN SF Express,17,3,8,Tue,Bikaner,UDP,DLI,Twice in week,2,40,29212,432,28,27,1,8,67,5,8,2020
875,98137,Double Decker,28,2,5,Sun,Bikaner,JDP,UDP,Weekly,4,4,15319,432,23,24,3,16,72,10,5,2021
876,69764,Vande Bharat Express,21,2,6,Thu,Bikaner,JDP,Jpr,Weekly,3,20,19738,432,34,29,3,9,66,12,8,2019
877,83710,Double Decker,24,1,8,Fri,Bikaner,JSM,DLI,Twice in week,3,12,29908,432,26,23,3,13,71,5,3,2019
878,86819,Vande Bharat Express,12,1,8,Sun,Bikaner,JDP,JDP,Twice in week,4,22,21701,432,25,29,3,17,71,28,4,2021
879,20225,Partap SF Express,19,3,9,Mon,Bikaner,JSM,JDP,Daily,1,3,14124,432,27,22,2,12,65,30,6,2020
880,72795,Shatabdi Express,15,1,7,Sun,Bikaner,Jpr,JSM,Weekly,4,32,24081,432,20,32,1,15,71,17,7,2021
881,66798,Garbi Rath,25,2,7,Sat,Bikaner,JDP,JDP,Twice in week,4,5,15868,432,21,29,3,11,66,16,10,2019
882,63031,Shatabdi Express,20,2,6,Fri,Bikaner,JSM,Jpr,Daily,3,26,10076,432,32,27,2,20,66,8,11,2022
883,66738,BKN SF Express,10,2,9,Wed,Bikaner,Jpr,JSM,Weekly,4,9,21735,432,29,26,4,5,65,26,10,2020
884,82506,Partap SF Express,29,1,7,Sat,Bikaner,JSM,BKN,Daily,2,28,29491,432,25,28,3,14,65,13,10,2022
885,66509,Kota SGNR SF SPL,22,2,8,Tue,Bikaner,Jpr,JSM,Twice in week,3,8,26981,432,21,33,4,5,72,5,1,2021
886,64959,Garbi Rath,21,1,7,Fri,Bikaner,DLI,UDP,Weekly,1,36,18646,432,34,33,4,17,73,17,11,2021
887,66317,Garbi Rath,19,3,9,Wed,Bikaner,BKN,JDP,Daily,4,22,18245,432,31,30,1,4,72,20,5,2019
888,21695,Rajdhani Express,21,3,6,Sat,Bikaner,JSM,UDP,Daily,2,28,22517,432,24,24,1,13,66,24,5,2022
889,17880,LEELAN SF Express,29,2,8,Mon,Bikaner,Jpr,DLI,Daily,1,25,15611,432,23,28,2,7,67,4,4,2021
890,60514,Garbi Rath,15,1,8,Tue,Bikaner,KOTA,JSM,Daily,4,39,24566,432,27,22,2,6,65,11,9,2019
891,90683,LEELAN SF Express,15,1,7,Mon,Bikaner,Jpr,Jpr,Twice in week,4,29,22022,432,34,30,1,22,67,23,3,2022
892,35920,Garbi Rath,14,3,7,Sun,Bikaner,KOTA,JDP,Twice in week,2,5,24965,432,27,23,2,20,66,23,11,2021
893,69317,Garbi Rath,23,1,8,Fri,Bikaner,Jpr,JDP,Daily,3,27,23366,432,24,30,4,12,65,28,7,2019
894,66392,Double Decker,19,2,5,Sat,Bikaner,KOTA,DLI,Weekly,2,32,15398,432,24,34,3,16,69,28,10,2021
895,80032,Kota SGNR SF SPL,12,1,6,Mon,Bikaner,KOTA,JSM,Daily,3,37,23457,432,33,22,2,22,74,6,4,2020
896,73470,Shatabdi Express,21,1,7,Fri,Bikaner,UDP,Jpr,Twice in week,4,31,14459,432,22,20,4,15,67,28,1,2021
897,83993,Garbi Rath,26,3,5,Sun,Bikaner,UDP,BKN,Weekly,2,23,28788,432,27,20,3,4,67,27,11,2020
898,89359,LEELAN SF Express,23,1,6,Sat,Bikaner,JSM,JDP,Daily,4,39,11856,432,24,22,1,9,69,13,8,2019
899,23932,LEELAN SF Express,22,1,7,Thu,Bikaner,KOTA,Jpr,Twice in week,1,27,22841,432,23,29,2,22,73,18,3,2019
900,28208,Vande Bharat Express,20,2,8,Sun,Bikaner,UDP,Jpr,Weekly,1,23,12005,432,25,29,3,7,71,2,8,2020
901,36842,Suratgarh Express,28,2,8,Sun,Bikaner,Jpr,JSM,Daily,1,4,27789,432,32,25,3,8,68,9,1,2019
902,92259,Rajdhani Express,18,2,6,Tue,Bikaner,JSM,UDP,Twice in week,1,32,19986,432,29,22,2,15,67,30,7,2020
903,31124,LEELAN SF Express,27,1,7,Fri,Bikaner,KOTA,UDP,Daily,2,5,22795,432,32,21,1,16,72,4,4,2021
904,12264,Shatabdi Express,10,3,5,Sat,Bikaner,JDP,UDP,Weekly,1,30,18498,432,27,33,4,13,70,1,8,2019
905,62291,BKN SF Express,18,3,6,Thu,Bikaner,Jpr,JSM,Daily,1,20,15946,432,21,20,2,15,72,27,3,2021
906,98181,LEELAN SF Express,15,3,7,Fri,Bikaner,BKN,KOTA,Weekly,1,4,13999,432,33,25,2,10,65,28,5,2022
907,60665,LEELAN SF Express,23,3,8,Tue,Bikaner,BKN,DLI,Daily,4,17,16826,432,32,27,1,17,65,7,2,2019
908,51891,Garbi Rath,28,3,6,Wed,Bikaner,UDP,KOTA,Weekly,4,3,23210,432,24,26,2,7,72,16,6,2021
909,16007,LEELAN SF Express,27,1,6,Mon,Bikaner,DLI,JSM,Weekly,3,10,13948,432,29,31,4,13,66,26,9,2021
910,53854,LEELAN SF Express,22,1,7,Sun,Bikaner,BKN,BKN,Weekly,3,20,28199,432,29,31,1,6,72,9,3,2020
911,49437,Double Decker,21,1,9,Sat,Bikaner,BKN,BKN,Daily,4,36,17025,432,27,30,3,13,65,5,6,2019
912,74505,Double Decker,14,3,8,Tue,Bikaner,JDP,BKN,Twice in week,2,15,12521,432,29,23,4,21,65,2,11,2022
913,26985,LEELAN SF Express,12,2,5,Sat,Bikaner,UDP,BKN,Twice in week,1,24,18726,432,32,33,2,11,68,5,6,2022
914,44776,BKN SF Express,18,2,9,Sun,Bikaner,DLI,DLI,Daily,1,29,17705,432,29,21,2,13,66,18,5,2019
915,25284,Kota SGNR SF SPL,16,2,9,Mon,Bikaner,Jpr,KOTA,Weekly,4,38,17456,432,24,24,4,23,71,27,8,2022
916,13297,Rajdhani Express,23,2,8,Sat,Bikaner,JDP,BKN,Weekly,4,33,22202,432,31,32,1,9,66,27,5,2022
917,27057,Double Decker,28,2,8,Thu,Bikaner,DLI,UDP,Daily,2,24,14397,432,28,25,1,7,71,4,3,2021
918,84752,Vande Bharat Express,29,3,5,Mon,Bikaner,KOTA,Jpr,Twice in week,1,19,12171,432,29,32,2,21,73,25,3,2020
919,87492,Partap SF Express,17,1,5,Tue,Bikaner,Jpr,BKN,Weekly,3,26,26099,432,29,21,3,16,67,13,10,2020
920,10348,Kota SGNR SF SPL,17,1,9,Tue,Bikaner,DLI,BKN,Weekly,3,29,18196,432,20,30,1,9,65,1,8,2021
921,33039,Garbi Rath,10,2,5,Tue,Bikaner,DLI,KOTA,Twice in week,3,12,26120,432,28,34,1,17,66,17,10,2022
922,32111,Vande Bharat Express,17,3,8,Wed,Bikaner,Jpr,KOTA,Weekly,2,30,20631,432,30,31,3,19,71,2,6,2022
923,56326,Partap SF Express,11,2,6,Tue,Bikaner,Jpr,JDP,Twice in week,3,38,25821,432,29,28,1,21,66,26,7,2022
924,84788,LEELAN SF Express,16,3,9,Fri,Bikaner,JSM,UDP,Weekly,2,23,13264,432,31,23,1,5,68,3,3,2020
925,93379,Partap SF Express,25,2,7,Mon,Bikaner,KOTA,Jpr,Weekly,3,34,29490,432,20,26,1,5,71,2,7,2020
926,76247,Shatabdi Express,24,2,7,Tue,Bikaner,BKN,JSM,Twice in week,4,39,14416,432,20,29,2,16,65,10,2,2019
927,24785,Rajdhani Express,11,2,5,Thu,Bikaner,UDP,UDP,Twice in week,2,6,21973,432,28,33,1,15,70,29,3,2019
928,79038,Shatabdi Express,27,2,8,Sun,Bikaner,UDP,BKN,Daily,2,29,28153,432,20,24,3,21,67,10,5,2021
929,70438,BKN SF Express,19,3,9,Wed,Bikaner,JSM,Jpr,Weekly,3,35,15508,432,27,20,2,22,69,9,7,2019
930,56103,Partap SF Express,12,3,9,Thu,Bikaner,DLI,BKN,Weekly,2,35,11892,432,24,26,3,14,67,30,11,2019
931,72635,LEELAN SF Express,22,2,6,Wed,Bikaner,DLI,JDP,Daily,4,9,20837,432,23,33,4,23,70,11,9,2020
932,79386,Shatabdi Express,18,2,8,Mon,Bikaner,UDP,Jpr,Twice in week,1,18,11666,432,31,22,3,9,65,1,1,2022
933,14638,Rajdhani Express,17,1,9,Fri,Bikaner,Jpr,UDP,Twice in week,4,24,11211,432,20,30,3,15,67,26,10,2020
934,73117,LEELAN SF Express,12,2,5,Fri,Bikaner,Jpr,JSM,Twice in week,4,29,23651,432,32,28,2,17,68,16,1,2020
935,63287,Partap SF Express,20,1,9,Thu,Bikaner,JSM,JSM,Weekly,1,3,24664,432,25,26,4,23,72,7,8,2019
936,23675,Partap SF Express,18,3,5,Thu,Bikaner,BKN,KOTA,Weekly,4,27,12227,432,26,25,1,12,69,9,5,2022
937,73057,Suratgarh Express,18,3,6,Sun,Bikaner,Jpr,KOTA,Twice in week,2,11,17146,432,31,29,1,19,66,21,2,2022
938,55525,Suratgarh Express,25,3,5,Sat,Bikaner,JDP,KOTA,Weekly,1,20,26777,432,23,22,1,10,68,24,3,2022
939,52767,Rajdhani Express,27,1,7,Tue,Bikaner,BKN,JDP,Twice in week,3,14,18125,432,26,32,3,13,66,22,11,2019
940,14956,BKN SF Express,17,3,5,Thu,Bikaner,BKN,BKN,Daily,2,5,14269,432,32,23,3,18,69,8,2,2021
941,96123,BKN SF Express,14,3,6,Wed,Bikaner,JDP,BKN,Twice in week,4,19,27289,432,28,24,2,9,68,25,3,2020
942,92167,LEELAN SF Express,19,3,8,Tue,Bikaner,BKN,Jpr,Daily,2,30,11429,432,23,27,1,13,73,20,3,2021
943,31819,Garbi Rath,14,3,8,Sun,Bikaner,DLI,DLI,Weekly,2,35,28107,432,23,27,4,23,68,2,7,2019
944,72878,Garbi Rath,20,1,9,Sun,Bikaner,BKN,Jpr,Twice in week,1,31,11669,432,28,29,3,11,74,11,11,2022
945,51040,Shatabdi Express,29,2,5,Sat,Bikaner,DLI,KOTA,Weekly,3,40,18831,432,29,29,4,15,70,27,8,2019
946,79245,Rajdhani Express,21,3,7,Fri,Bikaner,JDP,JSM,Daily,2,32,13277,432,32,26,1,9,74,5,2,2022
947,11925,Suratgarh Express,11,3,8,Sun,Bikaner,DLI,UDP,Weekly,1,19,25984,432,34,30,3,22,66,21,3,2019
948,43415,Rajdhani Express,22,3,8,Thu,Bikaner,Jpr,BKN,Daily,1,22,13695,432,26,27,2,19,73,10,5,2019
949,36292,Kota SGNR SF SPL,10,3,7,Mon,Bikaner,Jpr,UDP,Weekly,1,34,21677,432,23,23,2,21,73,11,4,2019
950,25501,Rajdhani Express,24,1,7,Mon,Bikaner,JDP,DLI,Weekly,1,15,23666,432,25,20,2,8,65,12,1,2021
951,72163,BKN SF Express,10,2,6,Mon,Bikaner,JDP,DLI,Weekly,2,22,13431,432,32,32,2,19,70,14,3,2019
952,50123,Shatabdi Express,10,3,6,Tue,Bikaner,Jpr,DLI,Weekly,1,40,19250,432,27,31,2,10,67,13,4,2020
953,98325,Vande Bharat Express,29,2,8,Fri,Bikaner,DLI,UDP,Twice in week,2,6,21081,432,22,29,4,18,67,3,7,2019
954,31517,Vande Bharat Express,18,3,5,Wed,Bikaner,JSM,UDP,Daily,2,24,25328,432,31,29,4,11,70,21,10,2019
955,64814,Suratgarh Express,18,3,8,Sat,Bikaner,JSM,UDP,Twice in week,1,21,14680,432,28,25,4,23,65,28,8,2022
956,86854,Vande Bharat Express,10,3,8,Sat,Bikaner,KOTA,BKN,Weekly,2,20,16376,432,22,31,2,15,73,24,4,2020
957,52550,Garbi Rath,12,2,9,Wed,Bikaner,Jpr,UDP,Weekly,1,20,28472,432,25,20,1,19,71,15,10,2021
958,50908,BKN SF Express,10,1,7,Sun,Bikaner,JDP,JSM,Twice in week,1,11,19672,432,31,25,1,15,69,2,2,2021
959,85946,Vande Bharat Express,12,1,7,Sun,Bikaner,BKN,BKN,Twice in week,3,33,22459,432,27,31,2,23,72,15,9,2020
960,33598,Vande Bharat Express,14,3,8,Sun,Bikaner,KOTA,Jpr,Daily,1,15,23654,432,27,25,1,18,74,29,3,2021
961,49452,Rajdhani Express,19,2,8,Fri,Bikaner,BKN,BKN,Twice in week,1,40,27575,432,23,23,3,15,70,24,3,2020
962,14524,BKN SF Express,20,2,6,Thu,Bikaner,JSM,KOTA,Weekly,1,39,11809,432,25,20,3,6,69,26,11,2022
963,37141,Garbi Rath,18,1,8,Mon,Bikaner,JSM,KOTA,Weekly,1,41,25986,432,26,31,1,9,66,8,3,2022
964,69923,Rajdhani Express,23,2,9,Wed,Bikaner,DLI,UDP,Twice in week,3,5,27848,432,28,21,3,14,70,2,9,2022
965,58645,Rajdhani Express,16,3,5,Sat,Bikaner,BKN,UDP,Twice in week,3,41,12455,432,27,31,2,16,65,25,5,2022
966,26542,Kota SGNR SF SPL,23,1,9,Mon,Bikaner,KOTA,Jpr,Daily,2,30,18299,432,27,27,1,16,66,5,8,2022
967,85610,Kota SGNR SF SPL,20,3,5,Tue,Bikaner,DLI,JDP,Daily,4,36,28664,432,23,20,2,23,74,8,1,2020
968,33093,LEELAN SF Express,26,3,6,Thu,Bikaner,DLI,Jpr,Weekly,4,40,10641,432,26,34,2,6,72,23,3,2021
969,16567,Partap SF Express,22,2,8,Wed,Bikaner,BKN,JSM,Daily,4,38,23119,432,27,20,1,6,71,30,6,2021
970,19089,Shatabdi Express,25,3,5,Tue,Bikaner,KOTA,KOTA,Twice in week,2,32,17530,432,23,29,2,10,65,27,6,2021
971,46053,BKN SF Express,16,2,8,Sat,Bikaner,KOTA,BKN,Weekly,2,14,21109,432,25,31,1,22,65,11,8,2021
972,55060,BKN SF Express,24,3,5,Thu,Bikaner,JSM,UDP,Daily,2,14,23068,432,23,20,3,13,72,11,5,2020
973,28830,Vande Bharat Express,19,2,8,Sun,Bikaner,BKN,BKN,Daily,2,25,25855,432,25,27,3,13,71,9,5,2021
974,76212,Vande Bharat Express,23,1,6,Mon,Bikaner,Jpr,JSM,Weekly,4,18,22757,432,28,29,2,15,68,13,10,2022
975,14321,Double Decker,16,2,5,Tue,Bikaner,UDP,JDP,Twice in week,4,23,23248,432,22,21,2,5,74,7,8,2019
976,41032,Shatabdi Express,10,1,9,Sat,Bikaner,DLI,JDP,Weekly,2,27,19777,432,28,33,2,12,70,21,1,2021
977,44236,Vande Bharat Express,13,3,7,Thu,Bikaner,BKN,KOTA,Daily,3,17,29830,432,34,31,3,21,66,4,8,2020
978,95256,Vande Bharat Express,23,3,6,Wed,Bikaner,JSM,BKN,Daily,4,10,21308,432,33,22,1,11,71,18,7,2019
979,12498,Garbi Rath,15,2,7,Tue,Bikaner,JDP,JSM,Weekly,2,3,25922,432,27,28,3,10,74,9,2,2020
980,55096,LEELAN SF Express,14,3,7,Fri,Bikaner,KOTA,JSM,Daily,4,10,23926,432,20,27,3,11,65,14,11,2019
981,77897,Double Decker,24,1,9,Thu,Bikaner,Jpr,BKN,Daily,1,10,26652,432,32,22,2,18,65,24,2,2019
982,46451,Partap SF Express,27,2,9,Tue,Bikaner,BKN,KOTA,Twice in week,3,10,28705,432,21,30,3,4,74,4,11,2021
983,68255,Garbi Rath,10,3,8,Thu,Bikaner,BKN,Jpr,Daily,3,25,17630,432,21,28,4,20,73,14,10,2022
984,58827,Vande Bharat Express,10,2,5,Sun,Bikaner,UDP,Jpr,Twice in week,4,39,23120,432,29,33,1,16,74,3,9,2022
985,37347,Double Decker,19,3,7,Wed,Bikaner,KOTA,UDP,Weekly,3,37,25835,432,27,23,4,14,74,2,10,2020
986,17445,LEELAN SF Express,23,3,6,Thu,Bikaner,BKN,DLI,Daily,1,35,21831,432,29,20,2,13,73,8,1,2019
987,55596,Double Decker,14,1,9,Wed,Bikaner,DLI,UDP,Weekly,1,24,24195,432,30,28,4,22,67,28,9,2020
988,15285,Double Decker,25,1,7,Sat,Bikaner,BKN,BKN,Weekly,4,41,14880,432,33,26,1,10,71,21,7,2021
989,43595,Kota SGNR SF SPL,12,1,5,Sat,Bikaner,JSM,JDP,Weekly,3,16,14897,432,31,33,1,13,67,19,4,2021
990,62518,Double Decker,17,2,5,Thu,Bikaner,UDP,UDP,Weekly,3,41,29220,432,30,26,2,9,73,30,9,2022
991,45498,LEELAN SF Express,19,3,6,Thu,Bikaner,DLI,JDP,Twice in week,3,37,13429,432,26,33,3,14,65,16,4,2019
