,Train No.,Train Name,No.of Coaches,Class of train,Revenue(lakhs),Day,Station_Name,Start_station,End_station,Frequency,No.Of PLatforms,Total Journey Hours,NO.Of passengers,Number of Dormitories,Dormitories Capacity,Dormitory utilized,Facility Quality Rating,Average Stay Duration,Revenue(THOUSANDS),Date,Month,Year
775,42492,Barmer SF Express,14,2,5,Tue,Jodhpur,JSM,JDP,Daily,1,34,20990,861,27,25,3,5,73,29,9,2020
776,23292,Barmer SF Express,23,3,8,Wed,Jodhpur,RNT,RNT,Weekly,2,31,28222,861,28,27,1,10,72,15,8,2021
777,74610,Marudhar Express,26,1,7,Thu,Jodhpur,BKN,JDP,Daily,3,5,13533,861,21,34,1,12,70,25,11,2020
778,96210,Shatabdi Express,27,2,8,Fri,Jodhpur,UDP,BME,Twice in week,3,4,12660,861,25,21,1,17,69,29,10,2021
779,82390,Ranikhet Epress,14,1,6,Tue,Jodhpur,RNT,JSM,Weekly,3,30,21430,861,28,29,2,12,72,11,4,2019
780,87096,Rajdhani Express,23,3,6,Thu,Jodhpur,Jpr,BKN,Twice in week,3,22,18482,861,26,22,4,10,68,28,9,2022
781,29361,Barmer SF Express,18,2,8,Sat,Jodhpur,BKN,BME,Daily,3,28,24053,861,31,21,1,11,74,22,5,2020
782,78324,Shatabdi Express,15,1,7,Sun,Jodhpur,JDP,UDP,Twice in week,2,30,11297,861,22,23,4,4,69,13,11,2021
783,84182,Marudhar Express,27,2,8,Fri,Jodhpur,UDP,JSM,Twice in week,1,33,11314,861,31,31,1,14,71,15,2,2020
784,43041,Ranikhet Epress,21,2,5,Wed,Jodhpur,RNT,Jpr,Daily,3,15,16017,861,28,22,2,13,70,9,8,2022
785,46357,Marudhar Express,28,1,6,Tue,Jodhpur,Jpr,UDP,Weekly,2,21,29026,861,30,28,2,9,71,1,9,2021
786,61071,Shatabdi Express,22,1,5,Wed,Jodhpur,RNT,JDP,Twice in week,3,29,24031,861,28,33,3,5,67,3,10,2020
787,41417,Shatabdi Express,21,2,5,Tue,Jodhpur,BME,BKN,Twice in week,1,31,16156,861,28,29,2,7,71,19,3,2019
788,30175,JODHPUR INTERCITY SF Express,24,3,5,Sat,Jodhpur,Jpr,JSM,Weekly,2,33,10686,861,26,28,2,20,73,5,4,2021
789,96536,Barmer SF Express,13,2,5,Wed,Jodhpur,BME,RNT,Weekly,2,7,12985,861,25,25,4,16,73,12,10,2022
790,72933,RNT SF Express,22,2,6,Thu,Jodhpur,Jpr,UDP,Daily,3,25,28471,861,26,27,4,8,65,12,3,2021
791,28855,Double Decker,12,1,9,Fri,Jodhpur,BKN,RNT,Weekly,1,3,17134,861,25,32,4,17,65,5,1,2022
792,21973,Shatabdi Express,15,1,8,Wed,Jodhpur,BME,UDP,Twice in week,2,11,13314,861,29,21,4,16,70,2,2,2022
793,90538,Rameshwaram Humsafar Express,25,2,9,Fri,Jodhpur,UDP,UDP,Weekly,3,18,14124,861,31,26,3,20,68,22,1,2019
794,86618,RNT SF Express,10,1,7,Sat,Jodhpur,JDP,BME,Twice in week,2,28,29726,861,26,31,1,9,68,5,4,2020
795,86504,Barmer SF Express,27,3,6,Thu,Jodhpur,JSM,BME,Twice in week,2,27,13486,861,23,23,3,13,66,10,8,2022
796,34435,Barmer SF Express,15,2,8,Thu,Jodhpur,BKN,BKN,Daily,1,6,26370,861,26,27,2,17,65,17,7,2021
797,40480,Ranikhet Epress,28,3,7,Sat,Jodhpur,BME,UDP,Daily,3,32,16613,861,28,25,4,9,74,12,3,2021
798,17785,JODHPUR INTERCITY SF Express,24,2,6,Thu,Jodhpur,UDP,JDP,Twice in week,3,23,28707,861,27,20,2,17,72,11,11,2022
799,32095,Double Decker,20,3,9,Mon,Jodhpur,BME,Jpr,Weekly,2,19,18595,861,28,28,4,15,65,24,10,2019
800,13939,Marudhar Express,24,3,6,Thu,Jodhpur,BME,BME,Weekly,1,31,19192,861,21,32,3,8,73,30,3,2022
801,98216,Shatabdi Express,16,3,8,Mon,Jodhpur,RNT,BKN,Twice in week,2,23,24726,861,21,22,2,10,71,4,9,2021
802,57290,Mandore SF EXpress,22,3,6,Fri,Jodhpur,JDP,JDP,Daily,2,8,28041,861,22,31,2,9,67,16,8,2022
803,13865,Marudhar Express,27,3,5,Tue,Jodhpur,BME,JSM,Weekly,1,16,25864,861,30,33,4,15,69,26,6,2019
804,91560,Mandore SF EXpress,24,3,9,Tue,Jodhpur,BME,JSM,Daily,1,23,10025,861,24,28,2,17,67,3,1,2020
805,25305,Mandore SF EXpress,28,1,5,Sat,Jodhpur,BKN,UDP,Twice in week,1,32,21133,861,24,30,2,6,73,10,2,2022
806,34169,Mandore SF EXpress,19,1,7,Sun,Jodhpur,BME,Jpr,Twice in week,1,16,21625,861,22,34,4,13,66,16,4,2019
807,10154,Double Decker,14,2,5,Sun,Jodhpur,UDP,BKN,Twice in week,1,10,24915,861,30,21,3,18,66,23,8,2022
808,25198,JODHPUR INTERCITY SF Express,17,3,8,Wed,Jodhpur,BME,UDP,Daily,2,13,10094,861,21,20,3,16,65,7,2,2019
809,59389,Rameshwaram Humsafar Express,18,2,5,Wed,Jodhpur,BME,RNT,Twice in week,2,3,19289,861,30,29,1,6,74,26,1,2022
810,50463,Rajdhani Express,26,1,5,Thu,Jodhpur,BKN,BME,Weekly,1,19,15517,861,23,33,3,10,65,15,7,2019
811,93580,Marudhar Express,19,3,9,Sun,Jodhpur,JSM,JSM,Daily,3,32,20625,861,26,29,4,9,71,11,3,2021
812,11492,Ranikhet Epress,25,3,6,Tue,Jodhpur,BKN,JSM,Daily,3,24,17111,861,24,31,1,11,66,25,6,2022
813,55531,Marudhar Express,29,3,7,Thu,Jodhpur,Jpr,Jpr,Twice in week,3,7,19825,861,26,24,4,14,66,2,2,2020
814,12237,Rameshwaram Humsafar Express,24,2,8,Wed,Jodhpur,JSM,BME,Twice in week,1,21,20059,861,22,34,4,9,73,18,5,2019
815,88201,Rajdhani Express,25,2,6,Sat,Jodhpur,UDP,UDP,Twice in week,2,23,11650,861,22,31,2,5,73,22,5,2019
816,96676,Mandore SF EXpress,29,2,5,Tue,Jodhpur,BME,JDP,Daily,1,8,18813,861,27,31,4,20,72,18,10,2021
817,67306,Mandore SF EXpress,26,2,7,Mon,Jodhpur,RNT,Jpr,Daily,1,10,12179,861,22,34,1,7,71,9,9,2022
818,77770,Double Decker,13,3,5,Thu,Jodhpur,Jpr,JDP,Weekly,2,18,24818,861,29,24,2,15,67,2,3,2020
819,82320,Shatabdi Express,15,2,6,Wed,Jodhpur,UDP,RNT,Twice in week,2,27,29647,861,27,29,3,4,72,13,8,2022
820,43986,Rameshwaram Humsafar Express,27,1,5,Tue,Jodhpur,BME,JDP,Twice in week,2,23,25412,861,20,20,3,22,65,5,10,2020
821,93101,Double Decker,13,2,6,Fri,Jodhpur,BME,UDP,Daily,3,19,13599,861,25,20,4,4,71,10,6,2020
822,31202,Rameshwaram Humsafar Express,26,3,9,Wed,Jodhpur,BME,RNT,Twice in week,3,26,10273,861,26,33,4,22,73,2,7,2020
823,98573,Mandore SF EXpress,23,1,5,Thu,Jodhpur,JDP,Jpr,Twice in week,1,3,13411,861,21,33,3,8,74,9,9,2021
824,74393,Barmer SF Express,21,2,9,Wed,Jodhpur,UDP,BME,Twice in week,3,28,20867,861,27,29,2,14,67,21,7,2022
825,67929,RNT SF Express,16,1,9,Tue,Jodhpur,Jpr,UDP,Weekly,2,13,24921,861,20,25,1,13,72,5,11,2019
826,34652,Ranikhet Epress,11,2,5,Wed,Jodhpur,BKN,BKN,Daily,3,7,11355,861,27,33,1,5,69,15,9,2021
827,33651,JODHPUR INTERCITY SF Express,28,2,6,Tue,Jodhpur,Jpr,BKN,Daily,1,30,22611,861,21,20,2,9,70,17,7,2021
828,16847,Shatabdi Express,24,2,7,Fri,Jodhpur,UDP,Jpr,Weekly,3,33,26138,861,24,24,2,23,73,21,9,2021
829,38807,Shatabdi Express,18,3,5,Sat,Jodhpur,BKN,UDP,Twice in week,1,5,24362,861,25,34,4,4,67,17,1,2022
830,29821,RNT SF Express,11,2,6,Sun,Jodhpur,JDP,BKN,Twice in week,1,28,17984,861,24,31,1,23,72,11,2,2020
831,21614,Double Decker,26,3,9,Thu,Jodhpur,BKN,JSM,Daily,3,28,13879,861,24,24,4,8,68,13,4,2021
832,40303,Shatabdi Express,23,3,8,Tue,Jodhpur,BKN,Jpr,Weekly,2,30,26100,861,25,29,2,8,70,11,4,2020
833,38810,RNT SF Express,24,3,9,Fri,Jodhpur,UDP,BME,Weekly,2,4,22323,861,25,26,3,22,69,6,11,2019
834,33856,Mandore SF EXpress,18,2,9,Wed,Jodhpur,RNT,UDP,Weekly,2,16,16054,861,26,23,4,22,68,23,11,2021
835,74925,Double Decker,10,2,8,Mon,Jodhpur,JSM,BME,Daily,2,33,22107,861,29,31,1,20,70,13,3,2020
836,80444,Rameshwaram Humsafar Express,18,2,7,Tue,Jodhpur,Jpr,RNT,Twice in week,1,3,17637,861,23,23,4,9,68,9,11,2021
837,29308,JODHPUR INTERCITY SF Express,20,2,7,Mon,Jodhpur,UDP,JSM,Twice in week,2,29,22571,861,26,26,2,13,74,16,5,2022
838,85112,Barmer SF Express,13,1,9,Fri,Jodhpur,BKN,Jpr,Weekly,2,17,18207,861,24,28,1,16,73,12,5,2019
839,42379,Shatabdi Express,17,2,6,Sat,Jodhpur,Jpr,BKN,Twice in week,2,14,20256,861,29,27,3,18,73,7,8,2022
840,38923,JODHPUR INTERCITY SF Express,26,1,9,Thu,Jodhpur,JDP,Jpr,Daily,2,34,17885,861,21,24,4,22,65,11,6,2020
841,10677,Ranikhet Epress,28,1,5,Fri,Jodhpur,Jpr,BME,Twice in week,2,10,16777,861,20,32,3,15,74,14,2,2021
842,67794,Mandore SF EXpress,27,3,5,Sat,Jodhpur,RNT,BKN,Twice in week,2,16,15141,861,24,21,3,18,72,6,6,2022
843,53939,Barmer SF Express,17,3,5,Sun,Jodhpur,JSM,JDP,Twice in week,3,3,15727,861,20,28,3,11,66,22,8,2020
844,39225,Ranikhet Epress,13,3,5,Sun,Jodhpur,BKN,JSM,Weekly,3,15,15306,861,24,34,4,14,68,12,6,2019
845,44617,Double Decker,26,1,9,Fri,Jodhpur,JDP,Jpr,Daily,2,21,11475,861,25,26,2,23,67,5,5,2022
846,17253,Double Decker,17,2,8,Thu,Jodhpur,JSM,BKN,Twice in week,2,12,16201,861,25,30,3,4,73,5,8,2022
847,76767,Double Decker,17,3,6,Tue,Jodhpur,JSM,BKN,Twice in week,3,29,14630,861,31,22,3,14,72,8,2,2022
848,18213,Barmer SF Express,16,3,5,Wed,Jodhpur,UDP,BME,Weekly,3,23,12773,861,21,23,4,8,65,21,10,2022
849,56705,Barmer SF Express,11,2,7,Wed,Jodhpur,JDP,Jpr,Daily,3,14,16049,861,25,31,2,4,72,9,6,2020
850,72564,Marudhar Express,11,2,8,Sat,Jodhpur,BKN,BME,Weekly,1,28,23609,861,25,32,4,9,69,4,1,2021
851,99869,Shatabdi Express,26,2,5,Wed,Jodhpur,JDP,JDP,Weekly,3,23,18506,861,31,29,3,21,66,11,1,2019
852,10878,Mandore SF EXpress,19,1,8,Sun,Jodhpur,BME,RNT,Twice in week,1,28,21998,861,27,27,2,4,73,12,11,2021
853,27894,RNT SF Express,18,2,7,Fri,Jodhpur,JDP,BKN,Weekly,1,7,28242,861,28,28,4,22,70,28,6,2020
854,88057,Rameshwaram Humsafar Express,19,1,7,Sat,Jodhpur,JDP,RNT,Twice in week,3,34,21327,861,23,20,2,9,72,28,5,2022
855,45893,Rajdhani Express,20,2,6,Tue,Jodhpur,Jpr,UDP,Weekly,1,5,20764,861,20,32,3,16,70,1,6,2019
856,56454,Barmer SF Express,28,1,6,Tue,Jodhpur,UDP,Jpr,Daily,1,4,28996,861,30,27,3,17,68,3,4,2019
857,61782,RNT SF Express,25,1,8,Tue,Jodhpur,BKN,BKN,Daily,3,32,29845,861,26,24,4,4,71,13,11,2019
858,97332,Ranikhet Epress,11,2,7,Wed,Jodhpur,RNT,UDP,Twice in week,2,31,25828,861,26,32,3,6,69,10,6,2021
859,92836,Marudhar Express,13,3,6,Thu,Jodhpur,BME,BME,Weekly,2,5,27760,861,30,26,1,18,72,4,3,2022
860,85754,Mandore SF EXpress,17,1,6,Thu,Jodhpur,UDP,BKN,Twice in week,2,17,11432,861,31,22,3,14,73,27,7,2020
861,44806,JODHPUR INTERCITY SF Express,10,3,6,Mon,Jodhpur,Jpr,BKN,Daily,1,31,10858,861,20,26,3,19,74,2,5,2022
862,91078,Rameshwaram Humsafar Express,25,3,6,Wed,Jodhpur,BME,Jpr,Daily,2,27,19749,861,29,28,2,11,72,8,8,2020
863,82560,Ranikhet Epress,13,3,5,Thu,Jodhpur,RNT,BME,Twice in week,3,16,20090,861,31,26,2,7,74,16,5,2021
864,69318,Marudhar Express,19,2,7,Thu,Jodhpur,BME,BME,Weekly,3,31,26468,861,30,26,4,15,74,5,10,2020
865,84907,JODHPUR INTERCITY SF Express,17,1,6,Sat,Jodhpur,JDP,JSM,Twice in week,1,30,25896,861,21,29,4,10,73,18,1,2019
866,83628,Marudhar Express,18,2,8,Sat,Jodhpur,BME,UDP,Weekly,2,28,20841,861,31,28,2,11,69,22,7,2019
867,38207,Double Decker,28,3,9,Fri,Jodhpur,BKN,JDP,Daily,3,6,23243,861,22,20,3,13,71,4,7,2021
868,59829,Shatabdi Express,27,3,8,Sun,Jodhpur,JDP,BKN,Twice in week,1,25,19680,861,23,25,2,6,71,18,7,2020
869,69292,Marudhar Express,23,1,7,Mon,Jodhpur,BME,BME,Twice in week,3,7,10358,861,26,31,4,8,74,27,4,2021
870,33354,Rajdhani Express,20,1,5,Sat,Jodhpur,JSM,BME,Daily,1,34,11889,861,27,28,3,4,68,25,8,2019
871,97605,Rajdhani Express,24,1,6,Wed,Jodhpur,UDP,Jpr,Twice in week,1,26,20675,861,29,26,4,13,66,28,2,2022
872,29704,RNT SF Express,23,3,9,Thu,Jodhpur,RNT,JSM,Daily,2,6,29377,861,25,24,3,17,69,10,2,2019
873,62222,Marudhar Express,20,2,6,Fri,Jodhpur,BME,Jpr,Weekly,1,17,15557,861,28,26,3,11,70,5,7,2022
874,35504,RNT SF Express,29,3,9,Wed,Jodhpur,UDP,Jpr,Daily,2,34,27381,861,25,25,1,7,72,17,7,2021
875,86761,RNT SF Express,25,1,6,Fri,Jodhpur,RNT,BKN,Weekly,2,34,22316,861,26,23,4,10,70,7,4,2022
876,50690,JODHPUR INTERCITY SF Express,11,3,5,Wed,Jodhpur,BME,Jpr,Twice in week,1,7,11276,861,26,26,1,5,67,3,3,2022
877,63245,Shatabdi Express,27,2,5,Thu,Jodhpur,BKN,UDP,Daily,1,33,23850,861,26,30,2,18,74,20,2,2022
878,27506,RNT SF Express,14,3,9,Sun,Jodhpur,UDP,BME,Daily,1,16,21867,861,21,30,2,7,74,14,9,2022
879,71209,Barmer SF Express,12,3,5,Thu,Jodhpur,RNT,JDP,Daily,2,32,25889,861,30,30,4,21,70,28,9,2020
880,14276,Rameshwaram Humsafar Express,15,2,6,Wed,Jodhpur,JSM,Jpr,Daily,1,6,26879,861,31,27,1,5,74,2,8,2020
881,80382,Barmer SF Express,17,1,8,Tue,Jodhpur,UDP,RNT,Weekly,1,30,20469,861,22,31,1,22,69,20,5,2019
882,85548,Double Decker,29,2,7,Sat,Jodhpur,Jpr,BME,Twice in week,2,26,24917,861,27,34,1,14,67,24,1,2022
883,96863,JODHPUR INTERCITY SF Express,16,1,6,Thu,Jodhpur,BME,JDP,Daily,2,25,23453,861,22,21,3,4,69,17,3,2021
884,54281,RNT SF Express,29,2,7,Sun,Jodhpur,RNT,BKN,Daily,1,16,20297,861,22,22,4,17,72,7,9,2020
885,77542,Mandore SF EXpress,16,1,9,Sat,Jodhpur,RNT,JSM,Twice in week,3,14,24843,861,27,28,1,17,74,1,10,2020
886,89526,JODHPUR INTERCITY SF Express,13,2,9,Thu,Jodhpur,JDP,Jpr,Weekly,2,27,29294,861,20,22,1,16,74,16,7,2020
887,78960,Barmer SF Express,15,2,5,Sat,Jodhpur,Jpr,JSM,Daily,3,12,22689,861,22,24,1,14,73,15,8,2022
888,97449,Barmer SF Express,26,3,8,Fri,Jodhpur,RNT,RNT,Weekly,2,15,16572,861,26,23,3,5,69,19,10,2019
889,11309,Double Decker,29,1,6,Tue,Jodhpur,BME,BME,Twice in week,1,11,10572,861,21,33,4,20,74,21,5,2022
890,45685,Shatabdi Express,21,3,7,Mon,Jodhpur,BKN,RNT,Weekly,1,14,24944,861,20,30,2,4,74,28,6,2022
891,78282,JODHPUR INTERCITY SF Express,18,2,5,Tue,Jodhpur,BME,JSM,Weekly,3,22,25311,861,24,20,3,13,71,2,9,2021
892,37428,Rajdhani Express,11,3,8,Fri,Jodhpur,JDP,UDP,Daily,1,3,26364,861,26,21,2,23,67,25,5,2021
893,25538,Barmer SF Express,19,2,9,Sat,Jodhpur,JSM,BME,Twice in week,3,34,28481,861,30,34,1,11,71,23,7,2022
894,50382,Shatabdi Express,15,1,9,Fri,Jodhpur,JDP,UDP,Twice in week,2,28,12694,861,25,27,3,21,66,17,9,2021
895,48385,Barmer SF Express,12,3,5,Wed,Jodhpur,Jpr,JSM,Twice in week,2,22,11776,861,31,34,1,6,73,2,8,2021
896,20639,Shatabdi Express,28,3,8,Thu,Jodhpur,UDP,RNT,Daily,1,24,22527,861,29,24,1,11,69,16,5,2022
897,96631,Double Decker,20,2,6,Tue,Jodhpur,RNT,RNT,Weekly,2,7,16445,861,22,20,3,12,69,17,8,2020
898,13453,JODHPUR INTERCITY SF Express,15,1,6,Sun,Jodhpur,Jpr,JDP,Twice in week,2,12,13990,861,28,34,2,10,66,15,11,2019
899,32883,Double Decker,18,2,9,Tue,Jodhpur,UDP,RNT,Daily,3,15,21712,861,31,20,3,7,69,17,1,2019
900,99360,Marudhar Express,19,3,5,Thu,Jodhpur,JDP,Jpr,Twice in week,1,8,27649,861,21,30,1,5,65,10,4,2020
901,58057,Double Decker,25,3,8,Thu,Jodhpur,Jpr,UDP,Twice in week,1,7,24647,861,24,33,4,18,68,11,7,2021
902,45040,RNT SF Express,19,1,8,Thu,Jodhpur,UDP,UDP,Weekly,2,20,28726,861,31,26,3,13,65,6,8,2020
903,91021,Shatabdi Express,19,2,5,Tue,Jodhpur,BME,RNT,Daily,3,22,27551,861,23,34,3,8,67,26,10,2021
904,61017,JODHPUR INTERCITY SF Express,26,2,6,Mon,Jodhpur,Jpr,JDP,Weekly,3,24,11819,861,23,33,2,13,66,12,1,2022
905,46332,Mandore SF EXpress,18,3,7,Sat,Jodhpur,BKN,BKN,Daily,1,12,25803,861,20,26,1,19,65,6,3,2019
906,30836,JODHPUR INTERCITY SF Express,26,1,5,Tue,Jodhpur,BME,BME,Weekly,3,15,29405,861,27,21,4,6,66,23,5,2020
907,81770,Marudhar Express,20,3,6,Thu,Jodhpur,JSM,RNT,Daily,3,30,28749,861,23,32,3,6,70,3,7,2021
908,84736,Rajdhani Express,19,2,7,Sun,Jodhpur,RNT,UDP,Twice in week,2,18,19381,861,24,27,1,19,68,10,11,2021
909,72262,Barmer SF Express,13,3,8,Sun,Jodhpur,Jpr,JDP,Weekly,2,24,13994,861,24,28,2,9,65,12,6,2019
910,14650,Mandore SF EXpress,18,3,7,Sat,Jodhpur,BKN,BKN,Weekly,3,11,17355,861,27,23,1,9,70,17,2,2021
911,33644,Ranikhet Epress,17,2,5,Tue,Jodhpur,UDP,Jpr,Twice in week,2,22,24859,861,21,32,4,19,73,2,7,2019
912,62069,Marudhar Express,19,1,8,Fri,Jodhpur,JDP,BME,Daily,1,17,14497,861,25,34,4,4,73,17,1,2020
913,51215,Mandore SF EXpress,24,1,9,Wed,Jodhpur,UDP,BME,Weekly,2,24,13654,861,26,28,2,19,73,14,3,2019
914,54759,Barmer SF Express,27,3,8,Tue,Jodhpur,RNT,BKN,Weekly,1,16,24593,861,29,32,1,13,71,22,6,2021
915,33050,Marudhar Express,23,1,9,Mon,Jodhpur,UDP,RNT,Twice in week,1,28,28082,861,31,26,3,15,66,22,11,2022
916,70553,Rameshwaram Humsafar Express,29,2,5,Sat,Jodhpur,RNT,BME,Daily,2,21,10607,861,22,22,3,23,71,14,4,2022
917,88136,Marudhar Express,24,3,6,Thu,Jodhpur,BME,UDP,Daily,3,10,20525,861,24,31,4,14,73,6,5,2019
918,69715,JODHPUR INTERCITY SF Express,10,1,7,Wed,Jodhpur,JSM,BKN,Weekly,2,6,21598,861,27,30,4,4,68,20,11,2019
919,81288,Ranikhet Epress,17,1,6,Wed,Jodhpur,BME,BME,Twice in week,1,24,15101,861,31,21,3,20,66,27,4,2021
920,63279,Ranikhet Epress,22,2,9,Sun,Jodhpur,UDP,BME,Twice in week,3,8,29138,861,24,31,4,16,68,11,4,2019
921,86143,Mandore SF EXpress,23,2,8,Mon,Jodhpur,Jpr,UDP,Daily,2,31,15608,861,20,23,4,13,69,18,8,2020
922,41676,Barmer SF Express,14,2,6,Sun,Jodhpur,UDP,RNT,Weekly,2,17,28476,861,30,33,1,7,67,25,1,2022
923,67108,RNT SF Express,29,3,8,Fri,Jodhpur,JSM,BME,Daily,1,8,15963,861,29,21,2,18,71,1,9,2022
924,15979,Shatabdi Express,29,3,6,Mon,Jodhpur,BME,Jpr,Daily,1,20,14417,861,24,34,1,17,73,26,10,2019
925,21378,Barmer SF Express,23,1,8,Wed,Jodhpur,Jpr,JDP,Weekly,3,21,27806,861,27,32,4,7,70,11,9,2020
926,72325,Barmer SF Express,15,2,8,Thu,Jodhpur,BME,UDP,Twice in week,3,32,25283,861,31,34,4,19,69,19,11,2022
927,37285,RNT SF Express,26,3,7,Wed,Jodhpur,Jpr,UDP,Twice in week,1,15,16548,861,31,23,4,21,68,4,4,2020
928,85533,Ranikhet Epress,19,3,9,Mon,Jodhpur,Jpr,BME,Twice in week,2,31,23402,861,30,31,2,7,67,19,9,2022
929,63727,Ranikhet Epress,11,3,5,Sat,Jodhpur,UDP,JSM,Weekly,2,4,12402,861,29,32,3,22,73,10,2,2021
930,82347,Mandore SF EXpress,11,2,9,Fri,Jodhpur,JDP,BME,Twice in week,1,4,26034,861,20,29,1,16,74,29,5,2022
931,68748,RNT SF Express,15,1,8,Tue,Jodhpur,RNT,JSM,Daily,3,9,16018,861,20,29,3,16,65,16,3,2022
932,90991,Barmer SF Express,22,3,7,Wed,Jodhpur,JSM,RNT,Weekly,1,19,18461,861,26,20,2,21,65,4,1,2022
933,49657,Ranikhet Epress,27,1,6,Sat,Jodhpur,RNT,UDP,Daily,3,19,17359,861,24,28,2,17,70,27,2,2021
934,49187,RNT SF Express,24,1,8,Mon,Jodhpur,UDP,RNT,Twice in week,1,9,21469,861,22,33,1,9,65,22,4,2019
935,13700,Mandore SF EXpress,17,2,9,Wed,Jodhpur,BME,BKN,Twice in week,1,28,13237,861,29,23,1,19,74,2,6,2020
936,43426,Rameshwaram Humsafar Express,21,3,7,Tue,Jodhpur,RNT,JSM,Daily,2,17,18743,861,30,32,2,23,65,20,8,2019
937,85381,Ranikhet Epress,18,3,6,Sun,Jodhpur,BKN,Jpr,Daily,3,9,16698,861,20,32,2,21,70,15,4,2019
938,90662,Marudhar Express,21,3,7,Thu,Jodhpur,BKN,JDP,Twice in week,3,3,23072,861,28,21,2,7,67,7,8,2019
939,53837,Shatabdi Express,13,1,7,Fri,Jodhpur,BME,JDP,Twice in week,2,14,17203,861,28,22,4,14,70,26,11,2021
940,91985,Mandore SF EXpress,24,2,7,Tue,Jodhpur,BME,JDP,Daily,3,17,14012,861,20,27,1,11,68,30,7,2021
941,24959,Shatabdi Express,22,2,8,Sat,Jodhpur,Jpr,JDP,Twice in week,1,11,10739,861,25,24,1,4,70,4,8,2022
942,38654,Shatabdi Express,14,2,6,Thu,Jodhpur,RNT,JSM,Weekly,3,5,25209,861,30,32,4,17,66,10,9,2020
943,41272,Shatabdi Express,16,1,7,Wed,Jodhpur,JDP,RNT,Twice in week,1,13,13740,861,26,23,3,18,65,7,2,2019
944,85648,Mandore SF EXpress,17,3,6,Sun,Jodhpur,Jpr,BME,Daily,1,24,17957,861,26,25,1,15,69,8,1,2020
945,68373,Rajdhani Express,26,2,6,Mon,Jodhpur,JSM,Jpr,Twice in week,1,29,14491,861,29,25,1,6,73,26,6,2021
946,33858,Rajdhani Express,12,2,7,Mon,Jodhpur,JSM,UDP,Weekly,1,29,20502,861,27,21,3,19,70,25,1,2021
947,22016,Barmer SF Express,27,1,9,Fri,Jodhpur,JDP,BME,Weekly,2,3,23055,861,29,33,3,21,68,12,11,2022
948,46504,Shatabdi Express,29,2,6,Mon,Jodhpur,JDP,BKN,Twice in week,3,11,27166,861,21,24,1,19,74,27,3,2021
949,33581,Double Decker,10,3,5,Mon,Jodhpur,BME,BKN,Twice in week,2,28,28501,861,22,25,1,18,65,26,8,2020
950,29426,RNT SF Express,16,3,8,Mon,Jodhpur,UDP,UDP,Weekly,2,22,22202,861,30,31,4,22,65,7,6,2020
951,43770,Barmer SF Express,10,3,9,Tue,Jodhpur,BKN,RNT,Daily,3,31,22112,861,26,26,3,11,68,23,3,2020
952,74783,Marudhar Express,21,1,5,Tue,Jodhpur,JSM,JSM,Weekly,3,28,16657,861,24,31,4,8,72,25,10,2020
953,34701,RNT SF Express,23,3,9,Sat,Jodhpur,JDP,JDP,Twice in week,1,11,22291,861,30,33,2,13,68,21,9,2019
954,45381,Double Decker,26,3,8,Mon,Jodhpur,BME,JDP,Weekly,2,13,15652,861,28,29,2,18,66,16,9,2020
955,86841,JODHPUR INTERCITY SF Express,19,1,6,Thu,Jodhpur,JDP,Jpr,Daily,3,34,10156,861,31,33,2,13,74,20,9,2022
956,62776,Rajdhani Express,14,1,9,Wed,Jodhpur,BME,RNT,Daily,1,17,29031,861,22,29,1,21,68,27,3,2022
957,72252,Double Decker,27,2,8,Sun,Jodhpur,RNT,UDP,Twice in week,2,20,13405,861,22,21,1,9,66,8,8,2019
958,91764,Mandore SF EXpress,23,1,8,Sun,Jodhpur,RNT,JSM,Daily,2,7,27518,861,29,26,4,9,67,13,10,2021
959,54830,Marudhar Express,29,3,8,Sun,Jodhpur,RNT,BKN,Weekly,1,24,26277,861,26,24,2,21,67,26,5,2019
960,85857,Shatabdi Express,17,1,8,Thu,Jodhpur,BME,BME,Twice in week,2,19,19149,861,26,23,3,13,69,2,6,2022
961,79495,Shatabdi Express,13,3,6,Tue,Jodhpur,BME,UDP,Twice in week,1,22,21613,861,21,33,4,4,68,23,6,2020
962,90144,Ranikhet Epress,10,3,7,Sun,Jodhpur,Jpr,UDP,Twice in week,2,34,10583,861,26,27,1,7,74,18,6,2022
963,74637,Marudhar Express,25,1,8,Wed,Jodhpur,JDP,JSM,Twice in week,2,34,28352,861,21,34,4,18,72,26,9,2022
964,37275,Barmer SF Express,14,3,5,Sat,Jodhpur,BME,BME,Twice in week,2,4,13971,861,21,20,2,20,73,4,3,2022
965,93217,Rameshwaram Humsafar Express,24,1,9,Sat,Jodhpur,JDP,JDP,Daily,2,30,29377,861,20,34,2,5,68,12,3,2021
966,71494,Double Decker,16,2,9,Sat,Jodhpur,BKN,BKN,Twice in week,2,10,24561,861,24,27,1,7,71,27,9,2020
967,32735,Barmer SF Express,10,1,8,Sun,Jodhpur,RNT,Jpr,Daily,2,17,27338,861,30,33,4,16,69,14,8,2022
968,59364,Ranikhet Epress,28,3,8,Mon,Jodhpur,JSM,UDP,Daily,1,26,29034,861,21,24,2,7,71,21,11,2019
969,47700,Shatabdi Express,17,1,6,Tue,Jodhpur,Jpr,JSM,Twice in week,3,27,13749,861,20,26,2,8,67,27,4,2022
