,Train No.,Train Name,No.of Coaches,Class of train,Revenue(lakhs),Day,Station_Name,Start_station,End_station,Frequency,No.Of PLatforms,Total Journey Hours,NO.Of passengers,Number of Dormitories,Dormitories Capacity,Dormitory utilized,Facility Quality Rating,Average Stay Duration,Revenue(THOUSANDS),Date,Month,Year
791,86881,Dee Rzt Exp,15,2,6,Thu,Udaipur,Jpr,UDP,Daily,4,25,21993,703,29,29,4,23,67,16,2,2021
792,75487,Vande Bharat Express,24,2,6,Sat,Udaipur,Mount Abu,Jpr,Weekly,4,26,10688,703,21,22,2,17,66,23,2,2021
793,55778,Garbi Rath,28,2,7,Mon,Udaipur,Dli,Jpr,Twice in week,2,15,15957,703,27,21,1,17,65,2,10,2022
794,66865,Yoga Express,10,3,14,Wed,Udaipur,Mount Abu,Mount Abu,Weekly,4,13,21683,703,29,25,4,18,70,7,1,2022
795,51984,Rajdhani Express,25,2,5,Sat,Udaipur,JDP,UDP,Twice in week,4,14,13536,703,21,27,1,5,70,17,1,2020
796,77909,Double Decker,17,1,13,Sun,Udaipur,Dli,Pali,Daily,2,23,12032,703,29,24,4,5,66,9,10,2021
797,43604,ALL Puri SF Express,14,1,8,Mon,Udaipur,Pali,BKN,Twice in week,2,12,11607,703,29,25,3,20,70,9,3,2021
798,76707,Shatabdi Express,11,1,12,Sat,Udaipur,BKN,BKN,Daily,3,9,15820,703,21,20,3,22,64,2,4,2019
799,25082,ALL Puri SF Express,17,1,5,Fri,Udaipur,Mount Abu,Dli,Daily,3,13,15770,703,28,22,3,11,60,12,9,2021
800,33683,Garbi Rath,15,2,10,Mon,Udaipur,UDP,BKN,Twice in week,2,9,17006,703,29,22,4,20,66,17,9,2019
801,22849,Rajdhani Express,11,1,13,Sat,Udaipur,UDP,Pali,Weekly,3,16,26377,703,27,24,4,9,68,20,10,2021
802,79508,Double Decker,18,1,9,Fri,Udaipur,Mount Abu,BKN,Twice in week,3,30,11950,703,20,23,3,23,67,28,6,2021
803,28507,Chetak Express,26,3,11,Mon,Udaipur,UDP,BKN,Daily,3,28,16788,703,23,21,2,5,65,17,8,2019
804,53474,Dee Rzt Exp,23,3,12,Sat,Udaipur,JDP,JDP,Weekly,3,25,11123,703,27,24,1,10,66,11,2,2022
805,47402,ALL Puri SF Express,29,3,10,Fri,Udaipur,Mount Abu,Mount Abu,Twice in week,3,28,29358,703,28,28,2,23,68,20,7,2019
806,65220,Garbi Rath,17,1,13,Sat,Udaipur,JDP,JDP,Twice in week,2,3,11978,703,20,20,2,4,60,29,7,2021
807,72579,Chetak Express,28,2,7,Sun,Udaipur,Dli,Jpr,Daily,1,15,29895,703,25,21,3,7,67,5,4,2021
808,30939,Humsafar Express,22,1,8,Wed,Udaipur,BKN,Dli,Daily,5,33,23506,703,26,29,4,7,68,23,9,2019
809,29229,Double Decker,19,1,8,Mon,Udaipur,Mount Abu,BKN,Twice in week,5,5,16942,703,21,20,4,23,63,28,8,2020
810,39903,Double Decker,25,1,12,Sat,Udaipur,Pali,Dli,Weekly,2,9,20338,703,24,21,4,15,63,26,1,2019
811,46363,Dee Rzt Exp,21,2,6,Sun,Udaipur,Dli,Dli,Daily,4,25,18499,703,20,29,4,7,70,28,11,2022
812,85142,Rajdhani Express,13,3,7,Wed,Udaipur,JDP,Mount Abu,Twice in week,4,20,17924,703,23,23,3,20,61,15,9,2022
813,31715,Chetak Express,25,1,13,Fri,Udaipur,Mount Abu,JDP,Weekly,4,20,20309,703,20,27,1,11,65,15,1,2021
814,32935,Humsafar Express,21,1,12,Tue,Udaipur,Dli,UDP,Daily,3,22,15446,703,29,22,3,7,70,1,3,2020
815,39034,Yoga Express,20,2,11,Wed,Udaipur,Mount Abu,Mount Abu,Weekly,4,31,29269,703,24,29,1,6,64,16,3,2020
816,69010,Humsafar Express,22,2,8,Thu,Udaipur,Pali,Dli,Daily,1,29,24604,703,20,25,2,14,63,1,11,2022
817,15929,Chetak Express,27,3,8,Tue,Udaipur,JDP,Jpr,Weekly,2,23,11831,703,22,26,4,4,68,30,3,2020
818,59126,Vande Bharat Express,26,3,5,Tue,Udaipur,Mount Abu,Pali,Daily,4,25,11288,703,28,25,1,15,67,3,5,2021
819,83294,Yoga Express,28,1,7,Thu,Udaipur,Mount Abu,Dli,Twice in week,4,7,14516,703,28,21,4,20,68,15,4,2022
820,25913,Yoga Express,20,3,9,Fri,Udaipur,JDP,Jpr,Daily,5,18,19822,703,20,22,1,7,60,12,11,2019
821,96345,Garbi Rath,25,2,9,Mon,Udaipur,BKN,BKN,Weekly,5,19,20164,703,20,21,3,22,71,1,1,2022
822,78599,Humsafar Express,17,2,14,Wed,Udaipur,Dli,Jpr,Daily,5,16,17966,703,24,20,1,20,66,2,10,2021
823,61997,Humsafar Express,15,1,7,Tue,Udaipur,Jpr,BKN,Weekly,4,30,28073,703,22,21,2,22,70,30,8,2020
824,41074,Humsafar Express,11,3,7,Mon,Udaipur,UDP,Dli,Twice in week,2,21,19353,703,21,20,4,23,68,24,2,2021
825,68027,Chetak Express,28,2,12,Tue,Udaipur,BKN,Pali,Twice in week,3,19,19342,703,26,22,1,5,63,17,6,2022
826,34757,Rajdhani Express,23,1,6,Mon,Udaipur,UDP,Dli,Daily,2,27,16693,703,24,27,4,14,70,21,2,2019
827,97020,Shatabdi Express,17,3,14,Sun,Udaipur,Pali,Jpr,Weekly,2,14,19252,703,24,29,4,17,65,4,3,2022
828,94041,Vande Bharat Express,26,1,9,Sat,Udaipur,Dli,Pali,Daily,4,20,21054,703,28,28,2,11,60,19,1,2022
829,44172,Vande Bharat Express,17,1,6,Thu,Udaipur,Pali,Mount Abu,Daily,3,10,16553,703,26,22,3,19,71,25,10,2019
830,27722,Vande Bharat Express,15,2,11,Thu,Udaipur,BKN,Mount Abu,Daily,2,16,27231,703,23,29,2,6,65,22,6,2022
831,61673,Double Decker,13,3,8,Sat,Udaipur,BKN,Mount Abu,Daily,2,17,15820,703,24,25,4,10,69,6,11,2022
832,13044,Yoga Express,27,2,9,Sun,Udaipur,JDP,Dli,Twice in week,5,10,16510,703,23,24,3,21,64,9,4,2020
833,42805,Garbi Rath,19,3,7,Sun,Udaipur,JDP,UDP,Daily,4,21,24668,703,28,22,2,22,65,5,9,2019
834,15808,Vande Bharat Express,23,2,14,Tue,Udaipur,Jpr,Pali,Twice in week,4,17,29244,703,20,22,3,23,71,9,2,2022
835,14765,ALL Puri SF Express,13,1,10,Sat,Udaipur,Dli,Jpr,Twice in week,4,4,24261,703,22,20,3,9,68,11,11,2019
836,65625,ALL Puri SF Express,12,2,13,Wed,Udaipur,Dli,JDP,Twice in week,2,19,23410,703,22,23,1,6,62,5,7,2020
837,53068,Garbi Rath,12,2,9,Sat,Udaipur,Pali,Jpr,Daily,1,9,19640,703,27,27,3,20,63,1,5,2019
838,43516,ALL Puri SF Express,22,3,9,Mon,Udaipur,Dli,Pali,Twice in week,5,18,21111,703,20,21,2,19,70,8,1,2021
839,87235,Chetak Express,18,1,5,Wed,Udaipur,UDP,Mount Abu,Weekly,2,9,17120,703,25,25,2,6,71,11,7,2022
840,54733,Chetak Express,20,1,13,Sun,Udaipur,UDP,Jpr,Twice in week,3,10,16062,703,20,29,1,7,63,6,11,2021
841,93495,ALL Puri SF Express,13,2,10,Sat,Udaipur,Jpr,Jpr,Weekly,3,19,27560,703,28,25,4,23,69,27,9,2022
842,63264,Shatabdi Express,16,2,7,Fri,Udaipur,Pali,UDP,Twice in week,4,19,19054,703,25,27,1,21,70,14,8,2021
843,88614,Garbi Rath,23,2,8,Wed,Udaipur,BKN,Mount Abu,Twice in week,5,20,24572,703,20,25,2,23,61,24,2,2021
844,67655,Shatabdi Express,19,2,6,Thu,Udaipur,UDP,BKN,Weekly,2,17,14548,703,29,23,4,12,61,11,3,2022
845,82206,ALL Puri SF Express,24,2,8,Mon,Udaipur,Jpr,Mount Abu,Weekly,5,34,13243,703,21,23,2,20,66,23,10,2020
846,50760,Dee Rzt Exp,20,2,11,Fri,Udaipur,Mount Abu,Pali,Daily,1,23,13928,703,25,20,2,8,69,3,10,2022
847,46334,Dee Rzt Exp,27,3,5,Tue,Udaipur,Pali,Pali,Daily,3,6,14549,703,22,26,2,13,67,6,1,2021
848,86760,Yoga Express,25,1,13,Thu,Udaipur,Mount Abu,BKN,Weekly,2,10,10326,703,21,26,1,6,67,21,10,2022
849,73800,ALL Puri SF Express,19,1,8,Tue,Udaipur,UDP,Dli,Twice in week,1,8,28796,703,26,23,3,11,63,28,1,2022
850,13211,Rajdhani Express,29,3,10,Sun,Udaipur,Mount Abu,BKN,Twice in week,4,18,24351,703,27,28,2,21,67,27,2,2021
851,46244,Yoga Express,14,3,10,Wed,Udaipur,Dli,UDP,Twice in week,2,21,16458,703,24,22,1,8,68,5,9,2021
852,90013,ALL Puri SF Express,18,1,12,Mon,Udaipur,Mount Abu,UDP,Twice in week,2,10,15688,703,21,22,3,5,62,3,7,2021
853,35201,Rajdhani Express,11,2,12,Sat,Udaipur,Pali,BKN,Daily,4,6,11407,703,27,28,4,5,68,7,10,2022
854,43962,Yoga Express,24,2,9,Thu,Udaipur,Mount Abu,Dli,Daily,1,23,24269,703,28,21,4,8,60,6,3,2019
855,76113,Humsafar Express,19,3,13,Wed,Udaipur,Dli,Jpr,Daily,5,17,22661,703,20,23,2,18,66,6,5,2021
856,77314,Garbi Rath,21,2,6,Fri,Udaipur,Pali,Mount Abu,Daily,3,8,13123,703,27,29,1,14,67,19,10,2021
857,39976,Rajdhani Express,25,3,7,Mon,Udaipur,BKN,Dli,Weekly,2,14,26880,703,23,23,4,9,67,28,6,2019
858,11949,Vande Bharat Express,27,1,9,Tue,Udaipur,JDP,Dli,Twice in week,1,22,11830,703,24,23,4,18,64,5,5,2022
859,96175,Dee Rzt Exp,11,2,7,Sat,Udaipur,Pali,Pali,Twice in week,1,25,24073,703,21,22,4,13,68,26,7,2020
860,85459,Yoga Express,14,2,9,Wed,Udaipur,Pali,Pali,Daily,1,6,29453,703,21,22,1,21,66,8,2,2020
861,33435,Vande Bharat Express,22,3,14,Thu,Udaipur,UDP,BKN,Weekly,2,19,10584,703,27,28,1,10,69,13,1,2020
862,62444,Rajdhani Express,17,2,9,Sun,Udaipur,UDP,JDP,Twice in week,3,33,14907,703,27,28,2,15,70,19,6,2021
863,56147,Humsafar Express,23,2,8,Sun,Udaipur,BKN,JDP,Daily,5,7,14755,703,22,25,4,12,63,26,7,2022
864,38039,Dee Rzt Exp,27,2,13,Fri,Udaipur,UDP,Dli,Daily,1,30,17030,703,27,29,3,18,67,23,3,2021
865,59651,Vande Bharat Express,24,1,10,Wed,Udaipur,JDP,Mount Abu,Weekly,2,7,29526,703,23,27,3,9,70,29,5,2021
866,71170,Vande Bharat Express,21,1,11,Fri,Udaipur,Dli,Pali,Daily,5,4,23654,703,26,22,3,5,70,19,11,2019
867,55957,Garbi Rath,26,2,14,Wed,Udaipur,Pali,BKN,Daily,4,30,12392,703,29,20,4,15,70,1,2,2019
868,17670,Chetak Express,18,1,9,Sat,Udaipur,Jpr,Pali,Weekly,4,3,21788,703,22,29,3,18,66,19,1,2022
869,33111,Chetak Express,14,3,10,Sun,Udaipur,Pali,JDP,Twice in week,3,3,23567,703,28,27,1,22,67,29,2,2022
870,89444,Rajdhani Express,17,3,10,Thu,Udaipur,Jpr,Pali,Weekly,5,34,22068,703,21,28,3,9,65,27,11,2022
871,76442,Chetak Express,12,2,7,Sat,Udaipur,Mount Abu,BKN,Daily,3,13,27411,703,20,25,1,10,62,3,4,2021
872,18664,Double Decker,19,3,5,Mon,Udaipur,UDP,Mount Abu,Daily,2,18,11164,703,26,22,3,19,65,15,1,2021
873,14982,Shatabdi Express,17,2,10,Sun,Udaipur,Jpr,Mount Abu,Twice in week,2,19,27238,703,27,20,4,19,65,18,11,2022
874,69721,Shatabdi Express,28,2,12,Mon,Udaipur,Pali,Jpr,Weekly,3,21,26970,703,23,24,2,23,68,8,8,2019
875,75765,Shatabdi Express,21,1,6,Mon,Udaipur,JDP,Mount Abu,Daily,3,32,25835,703,29,20,4,15,61,21,9,2021
876,59643,Rajdhani Express,25,2,13,Sat,Udaipur,UDP,BKN,Twice in week,4,10,12714,703,25,20,1,18,71,18,7,2021
877,81261,Shatabdi Express,20,1,6,Sat,Udaipur,Dli,Pali,Weekly,5,17,28124,703,27,28,1,18,67,24,2,2021
878,52423,Double Decker,15,1,13,Wed,Udaipur,UDP,Dli,Twice in week,4,12,28888,703,26,29,2,4,67,20,9,2020
879,72007,Double Decker,29,3,8,Wed,Udaipur,UDP,Pali,Daily,3,5,25131,703,20,25,2,4,61,11,6,2019
880,86292,Double Decker,13,2,9,Sat,Udaipur,JDP,Jpr,Twice in week,1,7,28828,703,23,22,2,19,62,26,3,2021
881,47921,Vande Bharat Express,11,3,11,Fri,Udaipur,BKN,BKN,Twice in week,2,4,12414,703,23,23,4,14,70,30,7,2022
882,17177,Rajdhani Express,28,3,11,Fri,Udaipur,Mount Abu,Mount Abu,Twice in week,3,16,17890,703,21,21,3,17,62,11,6,2021
883,42818,Garbi Rath,23,1,10,Thu,Udaipur,Pali,Jpr,Weekly,5,18,23960,703,24,27,2,4,71,3,4,2022
884,96690,Yoga Express,19,2,9,Sat,Udaipur,JDP,JDP,Daily,1,10,21244,703,23,23,3,12,62,10,9,2020
885,38756,Double Decker,19,1,9,Sun,Udaipur,Mount Abu,Mount Abu,Daily,2,16,12422,703,28,26,3,21,60,17,3,2021
886,47524,ALL Puri SF Express,19,1,9,Mon,Udaipur,Jpr,Jpr,Daily,5,30,19280,703,24,22,4,23,70,14,5,2019
887,81836,Dee Rzt Exp,23,1,8,Wed,Udaipur,Dli,BKN,Twice in week,1,8,22793,703,20,22,4,12,65,25,9,2022
888,50821,Chetak Express,17,2,5,Tue,Udaipur,Pali,Mount Abu,Twice in week,1,4,19648,703,20,24,4,7,66,1,8,2021
889,46231,Shatabdi Express,11,3,6,Sat,Udaipur,Dli,UDP,Twice in week,5,25,22798,703,21,24,2,16,68,20,2,2020
890,77302,Humsafar Express,24,1,7,Wed,Udaipur,Pali,Mount Abu,Weekly,4,27,14434,703,20,25,1,18,65,4,4,2020
891,79929,ALL Puri SF Express,16,1,7,Tue,Udaipur,BKN,JDP,Weekly,2,7,20995,703,24,22,3,22,71,2,1,2021
892,18799,Chetak Express,22,2,7,Fri,Udaipur,Mount Abu,Dli,Twice in week,1,25,27489,703,22,29,4,23,62,25,7,2020
893,43888,Chetak Express,13,1,13,Tue,Udaipur,Mount Abu,BKN,Daily,5,5,11214,703,20,26,1,20,63,24,5,2019
894,91428,Chetak Express,11,3,6,Sun,Udaipur,JDP,UDP,Weekly,4,20,18511,703,25,21,3,15,62,16,8,2019
895,47640,Vande Bharat Express,29,3,13,Wed,Udaipur,Dli,Dli,Daily,5,22,29145,703,20,24,3,14,68,5,5,2020
896,22516,Yoga Express,26,2,14,Mon,Udaipur,Pali,UDP,Weekly,3,25,15873,703,21,22,2,11,65,4,9,2020
897,43670,Garbi Rath,16,1,9,Tue,Udaipur,Mount Abu,JDP,Weekly,5,33,10959,703,20,20,1,17,62,21,1,2021
898,92580,ALL Puri SF Express,23,3,7,Sat,Udaipur,BKN,UDP,Weekly,4,27,16987,703,25,24,3,18,64,28,7,2019
899,76464,Vande Bharat Express,14,3,6,Sat,Udaipur,Jpr,UDP,Weekly,5,21,18153,703,20,25,1,13,68,19,4,2019
900,45621,Vande Bharat Express,15,2,7,Wed,Udaipur,UDP,Jpr,Weekly,2,18,27689,703,24,22,1,12,71,24,7,2022
901,86140,Yoga Express,27,1,11,Sat,Udaipur,JDP,Mount Abu,Weekly,1,4,23418,703,29,23,2,12,66,8,3,2020
902,68442,Yoga Express,12,3,12,Thu,Udaipur,Dli,Mount Abu,Weekly,5,16,12035,703,29,26,4,5,67,10,10,2022
903,94797,Chetak Express,26,1,14,Fri,Udaipur,JDP,UDP,Weekly,1,12,20577,703,29,24,3,7,61,20,1,2020
904,41402,Double Decker,15,1,13,Sat,Udaipur,UDP,Mount Abu,Twice in week,4,17,22580,703,21,20,3,16,68,1,11,2019
905,19728,Rajdhani Express,24,3,10,Mon,Udaipur,Dli,Dli,Daily,2,21,17306,703,29,21,1,20,71,23,3,2020
906,56052,Garbi Rath,20,1,10,Sun,Udaipur,Mount Abu,UDP,Weekly,4,5,27946,703,28,21,3,18,69,6,11,2022
907,16199,Garbi Rath,25,1,13,Fri,Udaipur,JDP,Jpr,Weekly,5,5,26271,703,27,21,3,13,62,13,3,2022
908,12909,Shatabdi Express,19,2,7,Fri,Udaipur,JDP,Dli,Daily,5,19,19620,703,22,20,3,19,71,12,5,2022
909,45269,Shatabdi Express,23,2,14,Wed,Udaipur,BKN,Mount Abu,Daily,1,33,17637,703,21,24,3,15,70,4,8,2019
910,70526,Chetak Express,13,3,12,Mon,Udaipur,BKN,UDP,Weekly,2,14,15181,703,28,21,3,4,66,21,7,2020
911,54018,Humsafar Express,27,2,7,Sat,Udaipur,BKN,Pali,Twice in week,4,13,29824,703,23,27,2,21,68,13,5,2022
912,18985,Yoga Express,28,2,12,Wed,Udaipur,Jpr,Pali,Daily,1,22,27478,703,22,21,4,19,61,27,9,2022
913,49863,Humsafar Express,23,1,7,Mon,Udaipur,Jpr,Pali,Twice in week,5,22,18159,703,23,28,1,10,63,4,7,2020
914,37909,Garbi Rath,23,2,7,Wed,Udaipur,JDP,Pali,Twice in week,4,25,20570,703,28,28,1,4,69,12,2,2022
915,69572,Dee Rzt Exp,18,2,7,Fri,Udaipur,BKN,JDP,Weekly,1,27,22699,703,28,20,4,10,66,4,6,2022
916,70355,Double Decker,18,1,12,Wed,Udaipur,Jpr,BKN,Daily,3,3,16211,703,24,29,4,12,66,14,1,2022
917,32864,Shatabdi Express,17,2,12,Wed,Udaipur,Mount Abu,BKN,Daily,1,21,27895,703,24,28,2,16,63,5,9,2019
918,18790,Chetak Express,11,3,10,Wed,Udaipur,Mount Abu,Jpr,Weekly,4,22,16888,703,22,23,4,8,69,27,2,2022
919,48242,Garbi Rath,18,3,5,Fri,Udaipur,Dli,Pali,Twice in week,3,33,15265,703,20,23,1,18,60,13,10,2019
920,82546,Vande Bharat Express,15,3,9,Sun,Udaipur,Mount Abu,Mount Abu,Daily,2,18,12852,703,28,28,3,14,71,14,11,2019
921,48751,Rajdhani Express,12,1,13,Tue,Udaipur,Pali,JDP,Twice in week,1,17,17454,703,27,25,4,9,67,12,2,2022
922,58236,ALL Puri SF Express,25,3,13,Sun,Udaipur,Jpr,UDP,Twice in week,3,10,25610,703,22,25,3,20,65,17,11,2022
923,95505,Rajdhani Express,14,2,14,Sat,Udaipur,Pali,Jpr,Weekly,3,24,24415,703,21,23,2,9,70,22,9,2021
924,87697,Yoga Express,20,2,7,Thu,Udaipur,BKN,Mount Abu,Weekly,4,14,29569,703,27,28,2,5,67,1,10,2019
925,53387,ALL Puri SF Express,25,2,7,Sun,Udaipur,BKN,Dli,Daily,5,7,21290,703,24,27,1,21,70,1,4,2021
926,99098,Chetak Express,22,1,11,Sun,Udaipur,BKN,Jpr,Weekly,4,13,17142,703,27,26,1,5,60,26,11,2020
927,67572,Rajdhani Express,24,2,5,Sat,Udaipur,Jpr,Dli,Daily,4,7,22011,703,26,28,3,19,60,23,8,2022
928,84353,Dee Rzt Exp,12,2,6,Sat,Udaipur,Mount Abu,JDP,Daily,2,33,25760,703,22,20,4,7,65,17,10,2022
929,64731,Rajdhani Express,18,2,10,Mon,Udaipur,Dli,Pali,Weekly,1,34,10042,703,22,28,4,9,69,20,1,2022
930,74146,ALL Puri SF Express,22,1,9,Mon,Udaipur,Dli,Pali,Twice in week,5,17,13174,703,24,23,1,10,68,9,6,2022
931,32135,Rajdhani Express,19,1,12,Fri,Udaipur,UDP,JDP,Daily,1,31,14371,703,28,24,3,7,66,16,10,2020
932,36483,Chetak Express,18,3,7,Sun,Udaipur,Jpr,Pali,Twice in week,3,34,18026,703,23,23,2,6,71,15,6,2020
933,94291,Double Decker,19,3,14,Wed,Udaipur,Dli,Dli,Daily,4,20,22337,703,21,27,4,4,64,21,6,2022
934,47399,Rajdhani Express,17,3,8,Sat,Udaipur,Jpr,Jpr,Twice in week,2,13,11439,703,28,22,1,21,65,26,7,2019
935,61223,Humsafar Express,29,3,13,Sun,Udaipur,BKN,JDP,Weekly,4,10,21344,703,21,28,4,17,63,12,6,2020
936,86722,Dee Rzt Exp,13,3,11,Tue,Udaipur,Dli,UDP,Daily,4,20,22346,703,22,21,3,7,67,20,3,2019
937,26220,Shatabdi Express,29,3,10,Wed,Udaipur,JDP,Jpr,Daily,1,7,23785,703,23,26,3,21,70,27,3,2021
938,56466,Dee Rzt Exp,29,2,7,Mon,Udaipur,Jpr,JDP,Twice in week,4,34,23297,703,24,23,1,14,60,27,1,2022
939,58413,Chetak Express,14,3,9,Sun,Udaipur,BKN,BKN,Daily,1,12,10684,703,20,21,4,11,61,3,4,2019
940,36936,Double Decker,20,3,14,Fri,Udaipur,Jpr,Pali,Twice in week,4,4,27668,703,28,22,1,13,64,29,2,2022
941,79548,Double Decker,11,2,5,Wed,Udaipur,Mount Abu,Pali,Twice in week,4,17,11804,703,20,29,2,22,71,15,10,2020
942,40579,Vande Bharat Express,12,1,13,Sun,Udaipur,JDP,Dli,Daily,3,21,28711,703,25,23,2,10,69,25,6,2022
943,44379,Humsafar Express,23,2,12,Sun,Udaipur,Pali,Pali,Daily,2,4,22641,703,25,25,3,14,62,1,11,2021
944,59677,Dee Rzt Exp,11,3,12,Sat,Udaipur,Jpr,Dli,Daily,4,15,18337,703,24,29,2,18,62,24,9,2020
945,51129,Garbi Rath,11,1,10,Tue,Udaipur,Mount Abu,Dli,Weekly,3,31,24570,703,24,28,4,23,64,17,11,2021
946,64761,ALL Puri SF Express,24,1,8,Tue,Udaipur,BKN,Jpr,Twice in week,2,10,22327,703,22,20,2,17,63,3,7,2020
947,90370,ALL Puri SF Express,11,1,7,Sun,Udaipur,Pali,Mount Abu,Weekly,3,10,13038,703,26,25,1,16,70,22,8,2019
948,76728,Double Decker,17,1,11,Thu,Udaipur,Dli,UDP,Daily,5,19,19447,703,28,29,4,10,64,30,10,2019
949,67982,Humsafar Express,18,2,7,Wed,Udaipur,Jpr,BKN,Weekly,1,6,28731,703,21,21,3,22,65,13,8,2021
950,15472,Vande Bharat Express,18,2,6,Thu,Udaipur,UDP,JDP,Daily,3,30,29227,703,21,27,2,14,67,22,10,2020
951,51701,Dee Rzt Exp,27,2,9,Sat,Udaipur,Pali,Pali,Weekly,5,32,25367,703,27,21,2,5,61,16,10,2020
952,64847,Double Decker,21,3,7,Fri,Udaipur,Dli,UDP,Weekly,1,7,11905,703,20,27,1,4,60,15,1,2019
953,77570,Humsafar Express,25,2,5,Mon,Udaipur,Jpr,BKN,Weekly,1,29,10175,703,21,25,2,6,69,4,1,2022
954,11418,Double Decker,20,1,13,Wed,Udaipur,Dli,JDP,Twice in week,3,5,24224,703,27,20,4,7,63,16,3,2019
955,57361,Yoga Express,25,3,8,Sat,Udaipur,Dli,JDP,Twice in week,3,13,25516,703,22,25,1,18,64,24,2,2019
956,16898,Rajdhani Express,20,2,10,Mon,Udaipur,Mount Abu,UDP,Daily,2,24,21602,703,28,23,3,4,63,26,8,2020
957,42299,Dee Rzt Exp,24,1,5,Wed,Udaipur,Jpr,Pali,Twice in week,5,18,28187,703,22,26,4,16,65,19,3,2020
958,13151,Dee Rzt Exp,15,1,9,Tue,Udaipur,Jpr,Dli,Daily,3,16,28514,703,22,23,4,14,61,1,6,2022
959,23029,Garbi Rath,24,3,6,Sun,Udaipur,BKN,Mount Abu,Daily,2,28,18512,703,24,22,1,5,64,14,10,2022
960,85685,Vande Bharat Express,13,3,14,Sat,Udaipur,Mount Abu,Mount Abu,Weekly,2,30,22840,703,21,22,3,15,65,23,7,2020
961,85200,Shatabdi Express,18,2,6,Mon,Udaipur,JDP,Dli,Daily,5,26,27082,703,27,24,2,4,65,24,3,2021
962,80212,Dee Rzt Exp,20,2,13,Wed,Udaipur,UDP,Mount Abu,Twice in week,4,4,25409,703,29,20,1,6,69,30,1,2019
963,96003,Chetak Express,15,2,8,Tue,Udaipur,Pali,Pali,Weekly,4,33,12190,703,28,26,4,21,65,22,3,2021
964,77856,Shatabdi Express,23,1,11,Fri,Udaipur,UDP,JDP,Daily,4,15,17372,703,25,22,2,14,71,17,6,2021
965,98054,Chetak Express,23,1,9,Thu,Udaipur,JDP,Jpr,Weekly,1,30,16293,703,28,29,2,16,70,17,4,2020
966,85233,Double Decker,20,1,8,Sun,Udaipur,Jpr,UDP,Weekly,4,21,13394,703,23,29,1,5,69,6,7,2019
967,20560,ALL Puri SF Express,16,1,14,Mon,Udaipur,Dli,Mount Abu,Weekly,2,30,27596,703,20,29,3,18,64,29,2,2020
968,92957,Double Decker,22,1,6,Sun,Udaipur,UDP,JDP,Twice in week,4,9,27830,703,20,24,2,5,71,8,3,2020
969,86660,ALL Puri SF Express,23,3,8,Wed,Udaipur,Jpr,Mount Abu,Weekly,1,18,11846,703,21,28,2,19,64,3,1,2019
970,32331,Double Decker,25,3,10,Fri,Udaipur,UDP,Dli,Daily,3,9,23248,703,28,22,4,9,70,2,9,2021
971,69968,Double Decker,16,3,12,Mon,Udaipur,UDP,Mount Abu,Twice in week,5,7,24416,703,26,26,3,12,64,25,3,2022
972,94069,Double Decker,11,1,7,Sun,Udaipur,Mount Abu,UDP,Daily,5,5,16289,703,27,25,2,12,67,21,2,2019
973,69753,ALL Puri SF Express,14,2,6,Tue,Udaipur,JDP,UDP,Twice in week,3,21,18643,703,25,29,4,20,65,4,3,2022
974,38601,Vande Bharat Express,21,3,5,Wed,Udaipur,BKN,JDP,Weekly,5,32,12105,703,20,29,2,17,63,9,4,2021
975,94220,Dee Rzt Exp,24,3,10,Wed,Udaipur,UDP,Jpr,Daily,2,23,10492,703,28,25,1,10,71,11,7,2020
976,99252,Vande Bharat Express,10,3,9,Thu,Udaipur,Dli,Jpr,Daily,3,15,16241,703,27,22,4,17,66,21,11,2022
977,48232,Rajdhani Express,21,1,6,Wed,Udaipur,JDP,Jpr,Twice in week,2,15,24331,703,21,20,3,10,65,14,7,2021
978,91252,Vande Bharat Express,21,2,12,Fri,Udaipur,Pali,Jpr,Twice in week,5,26,15697,703,28,28,3,18,69,18,3,2019
979,19735,Chetak Express,25,3,9,Sat,Udaipur,UDP,JDP,Daily,1,33,22511,703,24,21,2,12,68,9,11,2020
980,27304,Rajdhani Express,29,2,14,Tue,Udaipur,Dli,BKN,Twice in week,5,18,23794,703,21,28,4,10,68,2,6,2022
981,34735,Yoga Express,26,2,7,Thu,Udaipur,Jpr,Jpr,Twice in week,5,30,11058,703,26,28,3,15,70,20,4,2022
982,56046,Rajdhani Express,12,1,5,Thu,Udaipur,JDP,Dli,Weekly,1,32,14175,703,29,26,4,6,67,27,3,2021
983,17484,Chetak Express,29,2,10,Fri,Udaipur,BKN,Pali,Daily,3,32,18252,703,27,22,3,9,60,18,11,2022
984,99296,Double Decker,12,1,13,Sun,Udaipur,BKN,Pali,Twice in week,5,4,25489,703,21,28,4,6,62,30,6,2020
985,24331,Dee Rzt Exp,25,3,13,Tue,Udaipur,BKN,UDP,Weekly,4,10,24300,703,23,21,2,18,63,29,2,2021
986,42736,Yoga Express,24,3,12,Fri,Udaipur,Pali,UDP,Weekly,1,17,22859,703,22,20,2,23,60,15,2,2021
987,69675,Dee Rzt Exp,27,3,14,Sun,Udaipur,UDP,Mount Abu,Weekly,5,20,22239,703,27,28,4,13,64,12,6,2019
988,16232,Vande Bharat Express,11,2,12,Wed,Udaipur,Pali,Jpr,Daily,4,24,23747,703,23,22,3,21,61,3,6,2019
